train_size_category,test_roc_auc,test_balanced_accuracy,fold-site,classifier,feature_type,atlas,dataset
600,0.7936507936507936,0.8214285714285714,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.5969551282051282,0.561698717948718,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6651315789473685,0.6842105263157895,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6749226006191951,0.6640866873065016,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6929012345679014,0.625,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.5686274509803921,0.6176470588235294,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.7268170426065164,0.6390977443609023,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.7004830917874396,0.6956521739130435,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.64,0.6421428571428571,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7067307692307693,0.6304945054945055,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6882716049382716,0.6365740740740741,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.670807453416149,0.6340579710144928,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.8095238095238095,0.7142857142857142,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6290064102564102,0.5737179487179487,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7138157894736843,0.6585526315789474,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6996904024767803,0.6919504643962848,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7203703703703704,0.6638888888888889,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.4705882352941177,0.4509803921568627,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7167919799498746,0.6040100250626566,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.5990338164251208,0.606280193236715,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6857142857142857,0.64,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.5418956043956044,0.5068681318681318,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.5679012345679012,0.5185185185185185,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.5227743271221532,0.5010351966873706,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.8253968253968254,0.6428571428571428,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.49278846153846156,0.53125,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.6828947368421052,0.5572368421052631,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.5967492260061918,0.5301857585139319,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.34351851851851856,0.4111111111111111,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.9019607843137254,0.5588235294117647,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.6484962406015038,0.6300125313283208,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.5845410628019323,0.47342995169082125,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.5742857142857143,0.52,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.5446428571428571,0.5357142857142857,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.6188271604938271,0.6087962962962963,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.4958592132505175,0.5522774327122153,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.8174603174603174,0.6547619047619048,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.375,0.39903846153846156,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.5618421052631578,0.5289473684210526,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.621517027863777,0.6114551083591331,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.38024691358024687,0.39444444444444443,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.5686274509803921,0.4215686274509804,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.581453634085213,0.5397869674185464,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.5265700483091788,0.5048309178743962,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
150,0.6042857142857143,0.56,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.6133241758241758,0.570054945054945,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.5925925925925926,0.5671296296296295,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.5362318840579711,0.4834368530020704,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.7698412698412699,0.6547619047619048,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.4222756410256411,0.41426282051282054,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.7138157894736842,0.6197368421052631,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.6176470588235294,0.5921052631578947,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.4858024691358025,0.45,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.5686274509803922,0.5098039215686274,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.5325814536340852,0.49530075187969924,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.5265700483091788,0.41787439613526567,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
200,0.4957142857142858,0.5042857142857143,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.639423076923077,0.5810439560439561,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.5725308641975309,0.5856481481481481,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.6066252587991718,0.6257763975155279,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.7619047619047619,0.6190476190476191,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.44871794871794873,0.46474358974358976,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.6348684210526315,0.5664473684210527,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.5224458204334365,0.5178018575851393,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.4351851851851852,0.4361111111111111,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.23529411764705888,0.3431372549019608,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.6867167919799498,0.6644736842105263,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.5555555555555556,0.45169082125603865,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
300,0.5514285714285714,0.5307142857142857,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.6421703296703297,0.5906593406593407,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.5570987654320987,0.5949074074074074,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.5662525879917184,0.5367494824016563,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.6428571428571429,0.5952380952380952,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.45432692307692313,0.44551282051282054,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.5664473684210527,0.5388157894736842,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.6416408668730651,0.5719814241486068,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.49290123456790125,0.5055555555555555,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.3529411764705883,0.3431372549019608,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.6453634085213033,0.5598370927318296,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.6328502415458938,0.5072463768115942,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
400,0.6499999999999999,0.5571428571428572,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.5899725274725275,0.5480769230769231,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.47530864197530864,0.45833333333333337,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.598343685300207,0.5584886128364389,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.5873015873015873,0.5357142857142857,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.420673076923077,0.4471153846153846,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.6006578947368421,0.593421052631579,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.7105263157894737,0.6300309597523219,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.4422839506172839,0.4472222222222222,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.29411764705882354,0.19607843137254902,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.6215538847117794,0.5595238095238095,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.642512077294686,0.47342995169082125,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
450,0.6514285714285715,0.5907142857142857,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.6366758241758242,0.5755494505494505,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.37962962962962965,0.41898148148148145,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.5310559006211181,0.5781573498964804,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.634920634920635,0.4880952380952381,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.4358974358974359,0.47676282051282054,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.5868421052631579,0.5927631578947368,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.6795665634674922,0.6377708978328174,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.3876543209876543,0.39166666666666666,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.37254901960784315,0.28431372549019607,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.6791979949874687,0.5676691729323309,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.608695652173913,0.5048309178743962,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
500,0.5914285714285714,0.5128571428571429,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.6085164835164835,0.554945054945055,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.4645061728395062,0.4722222222222222,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.6180124223602486,0.5900621118012422,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.6428571428571428,0.4880952380952381,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.4743589743589744,0.48717948717948717,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.6065789473684211,0.593421052631579,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.6671826625386996,0.6021671826625388,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.5040123456790123,0.4861111111111111,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.37254901960784315,0.22549019607843135,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.6854636591478697,0.5673558897243107,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.642512077294686,0.572463768115942,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
600,0.6257142857142857,0.5821428571428572,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.6298076923076923,0.5810439560439561,Baltimore,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.5524691358024691,0.5347222222222222,Boston,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.6314699792960663,0.6159420289855072,Dallas,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.6984126984126984,0.4880952380952381,Detroit,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.47035256410256415,0.49919871794871795,Hartford,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.5697368421052631,0.531578947368421,mannheim,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.6919504643962848,0.6679566563467492,creteil,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.4993827160493827,0.5,udine,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.35294117647058826,0.2549019607843137,galway,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.6610275689223057,0.6118421052631579,pittsburgh,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.5990338164251208,0.4855072463768116,grenoble,L2LR,zscores_SBM_ROI,Destrieux,N763
700,0.6128571428571429,0.5264285714285715,geneve,L2LR,zscores_SBM_ROI,Destrieux,N763
75,0.521978021978022,0.5,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
75,0.6111111111111112,0.5486111111111112,Boston,EN,zscores_SBM_ROI,Destrieux,N763
75,0.5538302277432713,0.4777432712215321,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
75,0.9047619047619049,0.7023809523809523,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
75,0.5104166666666667,0.5240384615384616,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
75,0.6921052631578948,0.5322368421052632,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
75,0.6145510835913313,0.6021671826625388,creteil,EN,zscores_SBM_ROI,Destrieux,N763
75,0.3438271604938271,0.4083333333333333,udine,EN,zscores_SBM_ROI,Destrieux,N763
75,0.8823529411764706,0.7058823529411764,galway,EN,zscores_SBM_ROI,Destrieux,N763
75,0.693609022556391,0.6306390977443609,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
75,0.6086956521739131,0.5289855072463768,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
75,0.57,0.5,geneve,EN,zscores_SBM_ROI,Destrieux,N763
150,0.6270604395604396,0.5576923076923077,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
150,0.6126543209876543,0.5254629629629629,Boston,EN,zscores_SBM_ROI,Destrieux,N763
150,0.5496894409937888,0.5600414078674948,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
150,0.8095238095238095,0.6904761904761905,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
150,0.4254807692307693,0.45993589743589747,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
150,0.625,0.5460526315789473,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
150,0.5866873065015481,0.5054179566563468,creteil,EN,zscores_SBM_ROI,Destrieux,N763
150,0.43580246913580245,0.4722222222222222,udine,EN,zscores_SBM_ROI,Destrieux,N763
150,0.8235294117647058,0.7058823529411764,galway,EN,zscores_SBM_ROI,Destrieux,N763
150,0.6835839598997494,0.5767543859649122,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
150,0.45410628019323673,0.3647342995169082,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
150,0.6014285714285714,0.56,geneve,EN,zscores_SBM_ROI,Destrieux,N763
200,0.5810439560439561,0.5082417582417582,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
200,0.6049382716049382,0.5069444444444444,Boston,EN,zscores_SBM_ROI,Destrieux,N763
200,0.6915113871635611,0.6278467908902692,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
200,0.8174603174603174,0.6785714285714286,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
200,0.53125,0.4623397435897436,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
200,0.7414473684210525,0.6111842105263158,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
200,0.6037151702786377,0.6122291021671826,creteil,EN,zscores_SBM_ROI,Destrieux,N763
200,0.6098765432098765,0.6166666666666667,udine,EN,zscores_SBM_ROI,Destrieux,N763
200,0.8823529411764706,0.5588235294117647,galway,EN,zscores_SBM_ROI,Destrieux,N763
200,0.6572681704260651,0.5780075187969925,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
200,0.48309178743961356,0.5314009661835748,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
200,0.5928571428571429,0.5242857142857142,geneve,EN,zscores_SBM_ROI,Destrieux,N763
300,0.5425824175824177,0.5178571428571428,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
300,0.6311728395061729,0.6134259259259259,Boston,EN,zscores_SBM_ROI,Destrieux,N763
300,0.5683229813664596,0.5605590062111802,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
300,0.5476190476190477,0.47619047619047616,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
300,0.4807692307692308,0.53125,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
300,0.7078947368421052,0.6460526315789473,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
300,0.6400928792569659,0.5743034055727554,creteil,EN,zscores_SBM_ROI,Destrieux,N763
300,0.6024691358024692,0.6,udine,EN,zscores_SBM_ROI,Destrieux,N763
300,0.7058823529411766,0.5294117647058824,galway,EN,zscores_SBM_ROI,Destrieux,N763
300,0.6791979949874687,0.5952380952380952,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
300,0.5990338164251208,0.5652173913043478,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
300,0.7271428571428571,0.5442857142857143,geneve,EN,zscores_SBM_ROI,Destrieux,N763
400,0.6064560439560439,0.5508241758241759,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
400,0.6450617283950617,0.4861111111111111,Boston,EN,zscores_SBM_ROI,Destrieux,N763
400,0.5838509316770186,0.5942028985507246,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
400,0.8015873015873016,0.75,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
400,0.4983974358974359,0.4799679487179487,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
400,0.6835526315789473,0.5717105263157896,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
400,0.631578947368421,0.6052631578947368,creteil,EN,zscores_SBM_ROI,Destrieux,N763
400,0.6225308641975309,0.6194444444444445,udine,EN,zscores_SBM_ROI,Destrieux,N763
400,0.4705882352941177,0.5588235294117647,galway,EN,zscores_SBM_ROI,Destrieux,N763
400,0.7218045112781954,0.587092731829574,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
400,0.5845410628019323,0.5193236714975845,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
400,0.7271428571428571,0.64,geneve,EN,zscores_SBM_ROI,Destrieux,N763
450,0.6092032967032968,0.5686813186813187,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
450,0.6604938271604939,0.5115740740740741,Boston,EN,zscores_SBM_ROI,Destrieux,N763
450,0.6014492753623188,0.5450310559006211,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
450,0.7777777777777778,0.5952380952380952,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
450,0.5176282051282052,0.5456730769230769,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
450,0.675,0.5868421052631579,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
450,0.7383900928792569,0.6284829721362228,creteil,EN,zscores_SBM_ROI,Destrieux,N763
450,0.6024691358024692,0.55,udine,EN,zscores_SBM_ROI,Destrieux,N763
450,0.39215686274509803,0.5294117647058824,galway,EN,zscores_SBM_ROI,Destrieux,N763
450,0.6679197994987468,0.5961779448621554,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
450,0.6086956521739131,0.6183574879227053,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
450,0.6914285714285714,0.62,geneve,EN,zscores_SBM_ROI,Destrieux,N763
500,0.6201923076923077,0.5521978021978022,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
500,0.6358024691358024,0.5324074074074074,Boston,EN,zscores_SBM_ROI,Destrieux,N763
500,0.5776397515527951,0.5646997929606625,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
500,0.8015873015873016,0.6785714285714286,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
500,0.5416666666666666,0.5216346153846154,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
500,0.705921052631579,0.5861842105263158,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
500,0.7020123839009288,0.6679566563467492,creteil,EN,zscores_SBM_ROI,Destrieux,N763
500,0.6438271604938272,0.6138888888888889,udine,EN,zscores_SBM_ROI,Destrieux,N763
500,0.4705882352941177,0.5588235294117647,galway,EN,zscores_SBM_ROI,Destrieux,N763
500,0.7023809523809523,0.5961779448621554,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
500,0.6086956521739131,0.5531400966183575,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
500,0.6614285714285714,0.62,geneve,EN,zscores_SBM_ROI,Destrieux,N763
600,0.6483516483516484,0.5425824175824175,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
600,0.46604938271604934,0.5,Boston,EN,zscores_SBM_ROI,Destrieux,N763
600,0.5548654244306418,0.5646997929606625,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
600,0.746031746031746,0.7023809523809523,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
600,0.5048076923076923,0.5264423076923077,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
600,0.6875000000000001,0.6125,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
600,0.7020123839009288,0.6679566563467492,creteil,EN,zscores_SBM_ROI,Destrieux,N763
600,0.6774691358024691,0.5833333333333333,udine,EN,zscores_SBM_ROI,Destrieux,N763
600,0.5294117647058825,0.5294117647058824,galway,EN,zscores_SBM_ROI,Destrieux,N763
600,0.6885964912280701,0.543233082706767,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
600,0.6135265700483091,0.4975845410628019,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
600,0.6699999999999999,0.64,geneve,EN,zscores_SBM_ROI,Destrieux,N763
700,0.610576923076923,0.5068681318681318,Baltimore,EN,zscores_SBM_ROI,Destrieux,N763
700,0.6929012345679012,0.5324074074074074,Boston,EN,zscores_SBM_ROI,Destrieux,N763
700,0.5507246376811594,0.5408902691511387,Dallas,EN,zscores_SBM_ROI,Destrieux,N763
700,0.8253968253968255,0.7023809523809523,Detroit,EN,zscores_SBM_ROI,Destrieux,N763
700,0.49118589743589747,0.4967948717948718,Hartford,EN,zscores_SBM_ROI,Destrieux,N763
700,0.6710526315789473,0.5736842105263158,mannheim,EN,zscores_SBM_ROI,Destrieux,N763
700,0.6849845201238389,0.6385448916408669,creteil,EN,zscores_SBM_ROI,Destrieux,N763
700,0.6743827160493827,0.6027777777777779,udine,EN,zscores_SBM_ROI,Destrieux,N763
700,0.7058823529411764,0.5294117647058824,galway,EN,zscores_SBM_ROI,Destrieux,N763
700,0.6685463659147869,0.5776942355889724,pittsburgh,EN,zscores_SBM_ROI,Destrieux,N763
700,0.6570048309178744,0.5652173913043478,grenoble,EN,zscores_SBM_ROI,Destrieux,N763
700,0.667142857142857,0.58,geneve,EN,zscores_SBM_ROI,Destrieux,N763
75,0.5412087912087912,0.4793956043956044,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
75,0.5648148148148148,0.4699074074074074,Boston,svm,zscores_SBM_ROI,Destrieux,N763
75,0.6314699792960663,0.6180124223602484,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
75,0.7380952380952381,0.6071428571428572,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
75,0.44230769230769235,0.39903846153846156,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
75,0.6230263157894737,0.5348684210526315,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
75,0.5170278637770898,0.4860681114551083,creteil,svm,zscores_SBM_ROI,Destrieux,N763
75,0.32746913580246917,0.45,udine,svm,zscores_SBM_ROI,Destrieux,N763
75,1.0,0.5294117647058824,galway,svm,zscores_SBM_ROI,Destrieux,N763
75,0.6672932330827067,0.587092731829574,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
75,0.5265700483091788,0.5096618357487922,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
75,0.5114285714285715,0.5,geneve,svm,zscores_SBM_ROI,Destrieux,N763
150,0.5576923076923077,0.5068681318681318,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
150,0.6558641975308642,0.6180555555555556,Boston,svm,zscores_SBM_ROI,Destrieux,N763
150,0.6086956521739131,0.6413043478260869,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
150,0.6904761904761905,0.5476190476190476,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
150,0.4214743589743589,0.4487179487179487,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
150,0.6144736842105263,0.5348684210526315,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
150,0.4806501547987616,0.44814241486068107,creteil,svm,zscores_SBM_ROI,Destrieux,N763
150,0.4333333333333333,0.5055555555555555,udine,svm,zscores_SBM_ROI,Destrieux,N763
150,0.8431372549019608,0.5588235294117647,galway,svm,zscores_SBM_ROI,Destrieux,N763
150,0.662280701754386,0.5,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
150,0.4927536231884058,0.4758454106280193,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
150,0.5457142857142857,0.5,geneve,svm,zscores_SBM_ROI,Destrieux,N763
200,0.598901098901099,0.5054945054945055,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
200,0.6589506172839507,0.599537037037037,Boston,svm,zscores_SBM_ROI,Destrieux,N763
200,0.5124223602484472,0.517080745341615,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
200,0.6984126984126984,0.5952380952380952,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
200,0.5040064102564102,0.5352564102564102,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
200,0.6986842105263158,0.6125,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
200,0.5843653250773994,0.5255417956656346,creteil,svm,zscores_SBM_ROI,Destrieux,N763
200,0.6271604938271605,0.5583333333333333,udine,svm,zscores_SBM_ROI,Destrieux,N763
200,0.7254901960784315,0.5,galway,svm,zscores_SBM_ROI,Destrieux,N763
200,0.6754385964912281,0.6130952380952381,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
200,0.4879227053140097,0.4444444444444444,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
200,0.6557142857142857,0.52,geneve,svm,zscores_SBM_ROI,Destrieux,N763
300,0.5192307692307693,0.5164835164835165,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
300,0.6358024691358024,0.5949074074074074,Boston,svm,zscores_SBM_ROI,Destrieux,N763
300,0.47308488612836436,0.4694616977225673,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
300,0.6428571428571428,0.6309523809523809,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
300,0.516826923076923,0.5128205128205129,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
300,0.6763157894736842,0.611842105263158,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
300,0.5897832817337461,0.5464396284829721,creteil,svm,zscores_SBM_ROI,Destrieux,N763
300,0.5969135802469135,0.5638888888888889,udine,svm,zscores_SBM_ROI,Destrieux,N763
300,0.5882352941176471,0.5,galway,svm,zscores_SBM_ROI,Destrieux,N763
300,0.694235588972431,0.6215538847117794,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
300,0.5410628019323671,0.466183574879227,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
